threshold	tpr	fpr	tp	fp	fn	tn
1.5664307458371372	0.7777777777777778	0.65485	21	13097	6	6903
1.5936549881097433	0.7777777777777778	0.6498	21	12996	6	7004
1.6248445861063499	0.7777777777777778	0.6448	21	12896	6	7104
1.655074909933118	0.7777777777777778	0.6398	21	12796	6	7204
1.6847907885519322	0.7777777777777778	0.6348	21	12696	6	7304
1.7149076616432206	0.7777777777777778	0.6298	21	12596	6	7404
1.7499899758576778	0.7777777777777778	0.6248	21	12496	6	7504
1.7788412235787203	0.7777777777777778	0.6198	21	12396	6	7604
1.8061065565780994	0.7777777777777778	0.61475	21	12295	6	7705
1.8365517974101149	0.7777777777777778	0.60975	21	12195	6	7805
1.862184968594719	0.7407407407407407	0.6048	20	12096	7	7904
1.895648076019503	0.7037037037037037	0.59985	19	11997	8	8003
1.9256006162324963	0.7037037037037037	0.59485	19	11897	8	8103
1.9536689793986326	0.6666666666666666	0.5899	18	11798	9	8202
1.989181829627558	0.6666666666666666	0.5849	18	11698	9	8302
2.023093271152669	0.6666666666666666	0.5799	18	11598	9	8402
2.0558166761142633	0.6666666666666666	0.57485	18	11497	9	8503
2.088329183019929	0.6666666666666666	0.56985	18	11397	9	8603
2.120524116119441	0.6666666666666666	0.56485	18	11297	9	8703
2.149098791701491	0.6666666666666666	0.55985	18	11197	9	8803
2.1798605103519	0.6666666666666666	0.55485	18	11097	9	8903
2.212535285793929	0.6666666666666666	0.54985	18	10997	9	9003
2.2405186029815303	0.6666666666666666	0.54485	18	10897	9	9103
2.2735781213027284	0.6296296296296297	0.5399	17	10798	10	9202
2.312943727735357	0.6296296296296297	0.53485	17	10697	10	9303
2.350166827116467	0.5925925925925926	0.5299	16	10598	11	9402
2.3883383214900755	0.5925925925925926	0.5249	16	10498	11	9502
2.4245978968680295	0.5925925925925926	0.5199	16	10398	11	9602
2.4556149561065657	0.5925925925925926	0.5149	16	10298	11	9702
2.496218501002591	0.5925925925925926	0.5099	16	10198	11	9802
2.537375025383731	0.5925925925925926	0.5049	16	10098	11	9902
2.5769239149713052	0.5925925925925926	0.4999	16	9998	11	10002
